C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,regression target,classification target
married,Over 23 years old,second choice,Nursing,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,66.55,Portuguese,no,no,no,yes,male,no,36,no,0,7.0,9,6,12.78333333,0,0.0,8.0,11,0.0,0.0,0,16.2,0.3,-0.92,0.85,failure
married,Over 23 years old,second choice,Communication Design,daytime,Secondary education,80.0,Portuguese,no,no,no,yes,female,yes,30,no,1,6.0,8,6,13.0,1,0.0,6.0,9,5.0,12.85714286,0,13.9,-0.3,0.79,0.6325,success
married,Over 23 years old,second choice,Social Service (evening attendance),evening,Secondary education,70.0,Portuguese,no,no,no,yes,female,yes,38,no,0,6.0,6,5,12.4,0,0.0,6.0,7,6.0,12.66666667,0,9.4,-0.8,-3.12,0.6425,success
single,2nd phase - general contingent,sixth choice,Veterinary Nursing,daytime,Secondary education,65.0,Portuguese,no,no,no,no,female,no,18,no,0,6.0,0,0,0.0,0,0.0,6.0,0,0.0,0.0,0,12.7,3.7,-1.7,0.579,failure
single,1st phase - special contingent (Madeira Island),third choice,Management,daytime,Secondary education,64.5,Portuguese,yes,no,no,yes,male,no,19,no,0,5.0,8,5,11.6,0,0.0,5.0,9,3.0,11.0,0,10.8,1.4,1.74,0.638,failure
single,2nd phase - general contingent,third choice,Tourism,daytime,,66.0,Portuguese,yes,no,no,yes,female,,20,no,0,6.0,6,6,13.16666667,0,0.0,6.0,6,6.0,14.0,0,13.9,-0.3,0.79,0.613,success
single,2nd phase - general contingent,second choice,Oral Hygiene,daytime,Secondary education,70.0,Portuguese,yes,no,no,yes,male,no,19,,0,7.0,0,0,0.0,0,0.0,7.0,0,0.0,0.0,0,11.1,0.6,2.02,0.6579999999999999,failure
single,Transfer,second choice,Basic Education,daytime,Secondary education,60.0,Portuguese,yes,no,no,yes,female,no,21,no,0,6.0,8,4,12.25,0,0.0,6.0,13,3.0,10.33333333,0,12.7,3.7,-1.7,0.5695,failure
divorced,2nd phase - general contingent,sixth choice,Social Service (evening attendance),evening,Secondary education,50.0,Portuguese,no,no,no,,female,no,38,no,0,5.0,12,1,,0,0.0,5.0,10,0.0,0.0,0,10.8,1.4,1.74,0.535,failure
single,2nd phase - general contingent,second choice,Nursing,daytime,Secondary education,65.0,Portuguese,yes,no,no,yes,female,yes,19,no,0,7.0,7,7,13.89428571,0,0.0,8.0,8,8.0,14.3625,0,11.1,0.6,2.02,0.652,success
single,3rd phase - general contingent,fourth choice,Basic Education,daytime,Secondary education,64.0,Portuguese,yes,no,no,no,male,no,19,no,0,6.0,10,4,12.0,0,0.0,6.0,12,0.0,0.0,0,10.8,1.4,1.74,0.584,failure
single,1st phase - general contingent,second choice,Advertising and Marketing Management,daytime,Secondary education,66.55,Portuguese,yes,no,no,yes,female,yes,20,no,0,6.0,8,4,11.75,0,0.0,6.0,10,6.0,12.66666667,0,10.8,1.4,1.74,0.515,success
single,3rd phase - general contingent,second choice,Equinculture,daytime,Secondary education,67.5,Portuguese,yes,no,no,yes,female,yes,18,no,0,5.0,7,4,11.5,0,0.0,5.0,5,5.0,12.4,0,10.8,1.4,1.74,0.6085,success
single,3rd phase - general contingent,sixth choice,Nursing,daytime,Secondary education,68.5,Portuguese,no,no,no,yes,female,no,19,no,0,7.0,0,0,0.0,0,0.0,8.0,0,0.0,0.0,0,9.4,-0.8,-3.12,0.6465000000000001,failure
married,Change of course,second choice,Management (evening attendance),evening,Secondary education,66.55,Portuguese,no,no,no,yes,female,yes,32,no,3,10.0,12,7,11.14285714,0,4.0,10.0,10,8.0,12.0,0,10.8,1.4,1.74,0.5675,success
single,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,60.0,Portuguese,no,no,no,yes,male,no,27,no,0,5.0,5,5,15.2,0,0.0,5.0,6,5.0,14.16666667,0,10.8,1.4,1.74,0.762,success
single,Over 23 years old,third choice,Oral Hygiene,daytime,Secondary education,66.55,Portuguese,no,no,no,yes,male,no,26,no,0,7.0,7,2,11.75,0,0.0,5.0,10,0.0,0.0,0,12.4,0.5,1.79,0.6805,failure
single,1st phase - general contingent,third choice,Advertising and Marketing Management,daytime,Secondary education,65.0,Portuguese,yes,no,no,yes,female,no,21,no,0,5.0,5,4,11.75,0,0.0,5.0,5,3.0,13.33333333,0,9.4,-0.8,-3.12,0.617,success
single,Over 23 years old,third choice,Management,daytime,Secondary education,71.5,Portuguese,yes,no,no,yes,male,no,24,no,0,5.0,8,3,10.66666667,1,0.0,5.0,5,1.0,14.0,0,9.4,-0.8,-3.12,0.5,failure
single,1st phase - general contingent,second choice,Management,daytime,Secondary education,66.55,Portuguese,no,no,no,yes,female,no,21,no,0,5.0,12,3,12.0,0,0.0,5.0,12,1.0,15.0,3,16.2,0.3,-0.92,0.5,failure
single,1st phase - general contingent,second choice,Tourism,daytime,Secondary education,66.0,Portuguese,yes,,no,,male,,21,no,0,6.0,9,6,12.0,0,0.0,6.0,8,5.0,11.6,0,13.9,-0.3,0.79,0.6235,success
single,Technological specialization diploma holders,second choice,Agronomy,daytime,Technological specialization course,75.0,Portuguese,yes,no,no,yes,male,no,20,no,0,6.0,8,6,13.125,0,0.0,6.0,10,6.0,13.2,0,16.2,0.3,-0.92,0.75,success
single,1st phase - general contingent,second choice,Social Service,daytime,Secondary education,75.0,Portuguese,yes,no,no,yes,female,yes,18,no,0,6.0,6,6,,0,0.0,6.0,6,6.0,15.16666667,0,9.4,-0.8,-3.12,0.7134999999999999,success
single,2nd phase - general contingent,second choice,Tourism,daytime,Secondary education,61.5,Portuguese,yes,no,no,no,female,no,19,no,0,6.0,9,3,11.66666667,0,0.0,6.0,15,1.0,10.0,0,10.8,1.4,1.74,0.603,failure
single,Over 23 years old,second choice,Oral Hygiene,daytime,Secondary education,60.0,Portuguese,no,no,yes,,female,yes,24,no,0,7.0,13,7,11.0,0,0.0,8.0,13,,11.7,0,12.7,3.7,-1.7,0.6,success
single,Change of course,second choice,Communication Design,daytime,Secondary education,75.0,Portuguese,no,no,no,yes,female,no,19,no,1,6.0,6,5,12.4,0,0.0,6.0,8,6.0,12.75,0,10.8,1.4,1.74,0.7040000000000001,success
single,Over 23 years old,second choice,Nursing,daytime,Secondary education,60.0,Portuguese,no,no,no,yes,male,no,34,no,0,7.0,15,6,11.33333333,0,0.0,7.0,16,4.0,12.6,0,16.2,0.3,-0.92,0.5,success
single,2nd phase - general contingent,seventh choice,Nursing,daytime,Secondary education,65.5,Portuguese,yes,no,no,yes,female,yes,19,no,0,7.0,7,7,13.80142857,0,0.0,8.0,8,8.0,14.575,0,11.1,0.6,2.02,0.636,success
married,Over 23 years old,second choice,Agronomy,daytime,Secondary education,60.0,Portuguese,no,no,yes,no,female,no,43,no,0,6.0,10,4,12.25,0,0.0,6.0,13,4.0,10.5,0,8.9,1.4,3.51,0.6285000000000001,failure
single,Holders of other higher courses,second choice,Social Service (evening attendance),evening,Higher education - degree (1st cycle),65.0,Portuguese,yes,no,yes,no,female,no,23,no,7,12.0,12,11,14.0,0,4.0,10.0,11,8.0,14.625,0,13.9,-0.3,0.79,0.65,failure
single,2nd phase - general contingent,second choice,Social Service,daytime,Secondary education,62.5,Portuguese,no,no,no,yes,female,yes,19,no,0,6.0,13,6,11.5,0,0.0,6.0,9,5.0,12.2,0,11.1,0.6,2.02,0.5745,success
single,2nd phase - general contingent,third choice,Animation and Multimedia Design,daytime,Secondary education,68.5,Portuguese,yes,no,no,yes,female,no,18,no,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.4,-0.8,-3.12,0.7165,success
single,Over 23 years old,second choice,Social Service (evening attendance),evening,Secondary education,65.0,Portuguese,no,no,no,yes,female,no,27,no,0,6.0,8,5,,0,0.0,6.0,7,6.0,11.16666667,0,11.1,0.6,2.02,0.6575,success
single,2nd phase - general contingent,second choice,Basic Education,daytime,Secondary education,80.0,Portuguese,yes,no,no,yes,female,yes,18,no,0,,8,5,12.2,0,0.0,6.0,13,0.0,0.0,0,9.4,-0.8,-3.12,0.695,failure
single,Change of course,third choice,Journalism and Communication,daytime,Secondary education,66.0,Portuguese,no,no,no,yes,male,no,23,,0,6.0,9,6,12.33333333,0,0.0,6.0,11,5.0,13.0,0,7.6,2.6,0.32,0.6355,success
single,1st phase - general contingent,second choice,Advertising and Marketing Management,daytime,Secondary education,78.5,Portuguese,yes,no,no,yes,female,yes,20,no,0,6.0,8,6,15.25,0,0.0,6.0,7,6.0,14.71428571,0,11.1,0.6,2.02,0.731,success
single,1st phase - general contingent,second choice,Journalism and Communication,daytime,Secondary education,62.5,Portuguese,yes,no,no,yes,female,no,19,no,0,6.0,6,6,13.0,0,0.0,6.0,7,6.0,11.66666667,0,8.9,1.4,3.51,0.6285000000000001,success
single,Technological specialization diploma holders,second choice,Veterinary Nursing,daytime,Technological specialization course,75.0,Portuguese,yes,no,no,yes,male,no,20,no,1,,11,6,13.8,0,1.0,6.0,7,6.0,13.14285714,0,16.2,,-0.92,0.75,success
single,Technological specialization diploma holders,second choice,Equinculture,daytime,Technological specialization course,55.0,Portuguese,yes,no,no,yes,male,,20,no,0,6.0,15,4,10.75,0,0.0,6.0,12,2.0,10.5,0,13.9,-0.3,0.79,0.55,failure
married,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,55.0,Portuguese,no,,no,yes,female,,34,no,0,5.0,9,4,11.0,0,0.0,5.0,10,4.0,10.75,1,7.6,2.6,0.32,0.6355,success
single,2nd phase - general contingent,sixth choice,Nursing,daytime,Secondary education,68.5,Portuguese,yes,no,no,yes,female,yes,18,no,0,7.0,7,7,13.85714286,0,0.0,8.0,8,8.0,14.9,0,13.9,-0.3,0.79,0.6629999999999999,success
single,Over 23 years old,second choice,Social Service (evening attendance),evening,Secondary education,60.0,Portuguese,no,no,no,yes,female,yes,31,no,0,6.0,6,6,14.0,0,0.0,6.0,6,6.0,12.33333333,0,10.8,1.4,1.74,0.7425,success
married,Over 23 years old,second choice,Management,daytime,Secondary education,60.0,Portuguese,no,no,no,yes,female,no,36,no,0,5.0,8,3,11.0,0,0.0,5.0,12,4.0,13.375,0,10.8,1.4,1.74,0.623,success
single,Change of course,second choice,Nursing,daytime,Secondary education,68.5,Portuguese,yes,no,no,yes,female,no,19,no,0,8.0,12,7,12.07142857,0,0.0,8.0,12,7.0,12.07142857,0,12.7,3.7,-1.7,0.6465000000000001,success
single,Over 23 years old,second choice,Veterinary Nursing,daytime,Secondary education,64.0,Portuguese,,no,no,yes,female,no,26,no,0,6.0,7,6,16.5,0,0.0,6.0,8,,14.28571429,0,8.9,,3.51,0.787,success
single,1st phase - special contingent (Madeira Island),third choice,Nursing,daytime,Secondary education,63.5,Portuguese,yes,no,no,yes,female,yes,19,no,0,8.0,12,7,12.6,0,0.0,8.0,12,7.0,12.6,0,10.8,1.4,1.74,0.595,success
single,1st phase - general contingent,fourth choice,Social Service,daytime,Secondary education,67.5,Portuguese,yes,no,no,yes,female,yes,19,no,0,6.0,7,6,11.33333333,0,0.0,6.0,6,6.0,11.5,0,12.4,0.5,1.79,0.605,success
single,1st phase - general contingent,third choice,Nursing,daytime,Secondary education,70.0,Portuguese,yes,no,no,yes,female,yes,18,no,0,8.0,8,8,13.88125,0,0.0,8.0,8,8.0,13.88125,0,9.4,,-3.12,0.655,success
single,Transfer,second choice,Nursing,daytime,Secondary education,50.0,Portuguese,no,no,yes,yes,male,no,24,no,0,8.0,16,2,10.25,1,0.0,8.0,16,2.0,10.25,1,12.7,3.7,-1.7,0.5,failure
single,1st phase - general contingent,seventh choice,Nursing,daytime,Secondary education,66.5,Portuguese,yes,no,no,yes,female,no,19,no,0,7.0,9,7,13.76111111,0,0.0,8.0,11,7.0,12.82375,0,15.5,2.8,-4.06,0.631,success
single,Transfer,second choice,Nursing,daytime,Frequency of higher education,70.5,Portuguese,no,no,no,yes,female,no,21,no,12,21.0,33,18,14.93333333,12,12.0,21.0,33,18.0,14.93333333,12,7.6,2.6,0.32,0.725,success
single,1st phase - general contingent,second choice,Social Service,daytime,Secondary education,72.5,Portuguese,yes,no,no,yes,female,no,19,no,0,,7,6,13.71428571,0,0.0,6.0,6,6.0,13.16666667,0,12.7,3.7,-1.7,0.6395000000000001,success
single,Change of course,second choice,Journalism and Communication,daytime,Secondary education,59.5,Portuguese,yes,no,no,yes,female,no,23,no,0,,11,3,11.33333333,0,0.0,6.0,7,2.0,11.0,0,16.2,0.3,-0.92,0.525,success
divorced,Over 23 years old,second choice,Advertising and Marketing Management,daytime,Secondary education,70.0,Portuguese,no,no,yes,no,male,no,53,no,0,6.0,11,3,14.33333333,0,0.0,6.0,6,0.0,0.0,0,12.7,3.7,-1.7,0.85,failure
single,2nd phase - general contingent,fourth choice,Nursing,daytime,Secondary education,70.0,Portuguese,yes,no,no,yes,female,no,18,no,0,7.0,7,7,13.88428571,0,0.0,8.0,9,8.0,14.75,0,11.1,0.6,2.02,0.632,failure
single,Change of institution/course,second choice,Biofuel Production Technologies,daytime,Secondary education,60.5,Portuguese,no,no,no,yes,female,no,26,no,14,21.0,23,20,13.18181818,0,10.0,14.0,18,14.0,11.64285714,0,8.9,1.4,3.51,0.593,success
single,1st phase - general contingent,second choice,Social Service,daytime,Secondary education,65.0,Portuguese,no,no,no,yes,female,no,18,no,0,6.0,6,6,12.83333333,0,0.0,6.0,6,6.0,12.0,0,12.4,0.5,1.79,0.608,success
,2nd phase - general contingent,fourth choice,Management,daytime,Secondary education,60.0,Portuguese,yes,no,yes,yes,male,no,18,,0,5.0,8,3,10.33333333,0,0.0,5.0,11,3.0,10.85714286,0,10.8,1.4,1.74,0.5775,failure
single,1st phase - general contingent,second choice,Animation and Multimedia Design,daytime,Secondary education,73.5,Portuguese,yes,no,no,yes,male,yes,20,no,8,14.0,15,12,10.92307692,0,7.0,13.0,14,11.0,12.18181818,0,11.1,0.6,2.02,0.742,success
single,Change of institution/course,second choice,Social Service (evening attendance),evening,Secondary education,60.0,Portuguese,no,no,yes,no,male,no,26,no,2,8.0,13,4,10.5,0,5.0,10.0,16,7.0,10.42857143,0,12.4,0.5,1.79,0.6425,failure
single,1st phase - general contingent,fifth choice,Nursing,daytime,Secondary education,73.5,Portuguese,yes,no,no,yes,female,yes,19,no,0,8.0,11,7,12.86,0,0.0,8.0,11,7.0,12.86,0,10.8,1.4,1.74,0.6225,success
single,1st phase - general contingent,second choice,Oral Hygiene,daytime,Secondary education,59.0,Portuguese,yes,no,no,yes,female,yes,20,no,0,7.0,10,7,11.88888889,0,0.0,8.0,10,8.0,11.95625,0,12.7,3.7,-1.7,0.5815,success
single,1st phase - general contingent,third choice,Nursing,daytime,Secondary education,66.0,Portuguese,yes,no,no,yes,,yes,19,no,0,8.0,8,7,14.93571429,0,0.0,8.0,8,7.0,14.93571429,0,10.8,1.4,1.74,0.64,success
single,1st phase - general contingent,second choice,Social Service,daytime,Secondary education,61.5,Portuguese,yes,no,no,yes,female,no,19,no,0,6.0,10,4,10.25,0,0.0,6.0,8,6.0,10.71428571,0,11.1,0.6,2.02,0.575,success
single,Over 23 years old,second choice,Management (evening attendance),evening,Secondary education,66.55,Portuguese,no,no,no,yes,male,no,27,no,0,5.0,7,1,11.0,0,0.0,5.0,7,0.0,0.0,0,13.9,-0.3,0.79,0.557,failure
single,Change of institution/course,second choice,Social Service,daytime,Secondary education,60.5,Portuguese,yes,no,no,yes,,no,20,no,5,11.0,12,11,11.72727273,0,5.0,11.0,14,11.0,12.0,0,12.4,0.5,1.79,0.5595,success
single,Over 23 years old,second choice,Advertising and Marketing Management,daytime,12th year of schooling - not completed,66.55,Portuguese,no,no,yes,no,male,no,26,no,0,5.0,5,0,0.0,0,0.0,5.0,5,0.0,0.0,5,9.4,-0.8,-3.12,0.6,failure
single,2nd phase - general contingent,second choice,Nursing,daytime,Secondary education,65.5,Portuguese,yes,no,no,yes,female,no,19,no,0,7.0,13,5,12.5,0,0.0,8.0,14,7.0,12.16666667,0,15.5,2.8,-4.06,0.627,success
single,2nd phase - general contingent,second choice,Nursing,daytime,Secondary education,80.0,Portuguese,yes,no,no,yes,female,no,18,no,0,7.0,7,6,13.11666667,0,0.0,7.0,7,6.0,13.11666667,0,7.6,2.6,0.32,0.765,success
single,Over 23 years old,second choice,Management (evening attendance),evening,Higher education - degree,60.0,Portuguese,no,no,no,yes,female,no,29,no,10,15.0,15,11,11.45454545,0,9.0,13.0,16,11.0,11.54545455,0,10.8,1.4,1.74,0.705,failure
single,Technological specialization diploma holders,second choice,Veterinary Nursing,daytime,Technological specialization course,75.0,Portuguese,yes,no,no,yes,female,no,22,no,2,6.0,7,6,14.42857143,0,1.0,6.0,9,5.0,13.0,0,13.9,-0.3,0.79,0.75,success
single,Over 23 years old,third choice,Advertising and Marketing Management,daytime,Secondary education,75.0,Portuguese,yes,no,no,yes,male,no,26,no,0,5.0,5,0,0.0,0,0.0,5.0,5,0.0,0.0,0,7.6,2.6,0.32,0.535,failure
single,1st phase - general contingent,fourth choice,Nursing,daytime,Secondary education,61.0,Portuguese,yes,,no,yes,,yes,19,no,0,7.0,11,4,12.65,0,0.0,7.0,9,5.0,11.1,0,12.4,0.5,1.79,0.574,success
single,Transfer,second choice,Management (evening attendance),evening,Secondary education,75.0,Portuguese,no,no,no,yes,male,no,30,no,11,15.0,15,13,11.46153846,0,6.0,11.0,15,10.0,11.58333333,1,16.2,0.3,-0.92,0.5685,success
legally separated,Over 23 years old,third choice,Management,daytime,Secondary education,66.55,Portuguese,no,no,no,yes,female,no,47,no,0,5.0,0,0,,0,0.0,5.0,0,0.0,0.0,0,9.4,-0.8,-3.12,0.55,failure
single,1st phase - general contingent,second choice,Basic Education,daytime,Secondary education,55.0,Portuguese,yes,no,no,yes,male,no,42,no,0,,9,5,12.4,0,0.0,6.0,10,5.0,11.8,0,7.6,2.6,0.32,0.5715,success
single,Change of institution/course,second choice,Informatics Engineering,daytime,,64.5,Portuguese,yes,no,no,yes,male,,19,no,0,5.0,10,0,0.0,0,0.0,5.0,7,1.0,10.0,0,7.6,2.6,0.32,0.608,success
married,Holders of other higher courses,second choice,Tourism,daytime,Higher education - bachelor's degree,50.0,Portuguese,no,no,no,no,female,no,37,no,0,5.0,5,0,0.0,0,0.0,5.0,10,0.0,0.0,0,10.8,1.4,1.74,0.5,failure
single,3rd phase - general contingent,fourth choice,Communication Design,daytime,Secondary education,69.0,Portuguese,yes,no,no,yes,female,yes,19,no,0,6.0,6,6,12.66666667,0,0.0,6.0,6,6.0,13.0,0,15.5,2.8,-4.06,0.6255,success
single,2nd phase - general contingent,second choice,Oral Hygiene,daytime,,66.5,Portuguese,no,no,no,yes,female,no,19,no,0,7.0,10,6,,0,0.0,7.0,7,7.0,12.81428571,0,12.7,3.7,-1.7,0.595,success
divorced,Over 23 years old,second choice,Journalism and Communication,daytime,Other - 11th year of schooling,60.0,Portuguese,no,no,no,no,male,no,55,no,0,6.0,8,5,11.4,0,0.0,6.0,9,5.0,12.4,0,10.8,1.4,1.74,0.65,failure
single,Over 23 years old,second choice,Informatics Engineering,daytime,11th year of schooling - not completed,66.55,Portuguese,yes,no,no,yes,male,no,43,no,0,5.0,0,0,0.0,0,0.0,5.0,0,0.0,0.0,0,7.6,2.6,0.32,0.644,failure
single,Over 23 years old,second choice,Social Service (evening attendance),evening,Basic education 3rd cycle (9th/10th/11th year) or equiv.,74.5,Portuguese,no,no,no,,female,no,55,no,0,6.0,6,6,13.83333333,0,1.0,6.0,6,6.0,12.83333333,0,7.6,2.6,0.32,0.6315,success
single,1st phase - general contingent,second choice,Nursing,daytime,Secondary education,68.5,Portuguese,yes,no,no,yes,female,yes,18,,0,7.0,7,6,12.66666667,0,0.0,7.0,7,6.0,12.66666667,0,7.6,,0.32,0.654,success
single,2nd phase - general contingent,second choice,Tourism,daytime,Secondary education,58.0,Portuguese,yes,no,no,yes,female,no,22,no,0,6.0,7,5,14.0,0,0.0,6.0,6,6.0,15.66666667,0,11.1,0.6,2.02,0.5485,success
single,1st phase - general contingent,second choice,Animation and Multimedia Design,daytime,Secondary education,79.5,Portuguese,yes,no,no,yes,male,no,19,no,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,16.2,0.3,-0.92,0.8125,failure
single,1st phase - general contingent,third choice,Animation and Multimedia Design,daytime,Secondary education,66.55,Portuguese,yes,no,no,yes,female,no,19,no,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.7,3.7,-1.7,0.705,success
single,1st phase - general contingent,third choice,Advertising and Marketing Management,daytime,Secondary education,71.5,Portuguese,yes,no,no,,female,yes,18,no,0,6.0,8,6,13.57142857,0,0.0,6.0,6,5.0,12.8,0,12.4,0.5,1.79,0.659,success
married,1st phase - general contingent,second choice,Veterinary Nursing,daytime,Secondary education,69.5,Portuguese,no,no,no,yes,male,yes,23,no,0,5.0,6,5,11.8,0,0.0,5.0,7,4.0,13.25,1,10.8,1.4,1.74,0.6355,success
single,Over 23 years old,second choice,Agronomy,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,66.55,Portuguese,no,no,yes,no,male,no,38,no,0,6.0,8,0,0.0,0,0.0,6.0,10,0.0,0.0,0,16.2,0.3,-0.92,0.6,failure
single,Transfer,second choice,Nursing,daytime,,50.0,Portuguese,yes,no,no,yes,female,no,21,no,4,7.0,9,7,,0,5.0,8.0,8,8.0,13.49375,0,15.5,2.8,-4.06,0.68,success
single,Ordinance No. 612/93,second choice,Management,daytime,Secondary education,75.0,Portuguese,yes,no,no,yes,female,no,29,no,13,15.0,19,13,11.76923077,0,12.0,14.0,17,14.0,11.92857143,0,9.4,-0.8,-3.12,0.61,success
